rosbag record -o high /vis/odom_pose /vis/traj_path /vis/traj_pose /vis/odom_pose
t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz
1.6700,0.466685,0.446789,1.500000,0.505089,0.485156,0.000000,-0.064113,-0.056630,0.000000,0.765271,0.005101,0.927684,0.000000,0.000000,0.373367
1.6800,0.471733,0.451638,1.500000,0.504406,0.484549,0.000000,-0.072648,-0.064752,0.000000,0.765322,0.005193,0.927674,0.000000,0.000000,0.373390
1.6900,0.476773,0.456480,1.500000,0.503636,0.483861,0.000000,-0.081187,-0.072877,0.000000,0.765375,0.005288,0.927664,0.000000,0.000000,0.373415
1.7000,0.481805,0.461315,1.500000,0.502782,0.483091,0.000000,-0.089727,-0.081004,0.000000,0.765428,0.005386,0.927655,0.000000,0.000000,0.373440
1.7100,0.486828,0.466141,1.500000,0.501842,0.482241,0.000000,-0.098266,-0.089132,0.000000,0.765482,0.005487,0.927644,0.000000,0.000000,0.373465
1.7200,0.491842,0.470959,1.500000,0.500817,0.481309,0.000000,-0.106804,-0.097259,0.000000,0.765538,0.005590,0.927634,0.000000,0.000000,0.373490
1.7300,0.496844,0.475767,1.500000,0.499706,0.480295,0.000000,-0.115339,-0.105383,0.000000,0.765594,0.005696,0.927623,0.000000,0.000000,0.373517
1.7400,0.501835,0.480565,1.500000,0.498510,0.479201,0.000000,-0.123868,-0.113503,0.000000,0.765652,0.005805,0.927613,0.000000,0.000000,0.373543
1.7500,0.506814,0.485351,1.500000,0.497228,0.478025,0.000000,-0.132391,-0.121616,0.000000,0.765710,0.005918,0.927602,0.000000,0.000000,0.373570
1.7600,0.511780,0.490125,1.500000,0.495862,0.476769,0.000000,-0.140906,-0.129723,0.000000,0.765770,0.006033,0.927591,0.000000,0.000000,0.373598
1.7700,0.516731,0.494886,1.500000,0.494410,0.475431,0.000000,-0.149410,-0.137820,0.000000,0.765831,0.006152,0.927579,0.000000,0.000000,0.373626
1.7800,0.521668,0.499633,1.500000,0.492874,0.474012,0.000000,-0.157902,-0.145906,0.000000,0.765893,0.006275,0.927568,0.000000,0.000000,0.373655
1.7900,0.526588,0.504366,1.500000,0.491252,0.472513,0.000000,-0.166382,-0.153981,0.000000,0.765957,0.006401,0.927556,0.000000,0.000000,0.373685
1.8000,0.531492,0.509083,1.500000,0.489546,0.470933,0.000000,-0.174846,-0.162041,0.000000,0.766021,0.006532,0.927544,0.000000,0.000000,0.373715
1.8100,0.536379,0.513784,1.500000,0.487756,0.469272,0.000000,-0.183293,-0.170086,0.000000,0.766087,0.006666,0.927531,0.000000,0.000000,0.373745
1.8200,0.541247,0.518468,1.500000,0.485880,0.467531,0.000000,-0.191722,-0.178114,0.000000,0.766155,0.006804,0.927519,0.000000,0.000000,0.373776
1.8300,0.546096,0.523135,1.500000,0.483921,0.465710,0.000000,-0.200131,-0.186124,0.000000,0.766223,0.006947,0.927506,0.000000,0.000000,0.373808
1.8400,0.550925,0.527782,1.500000,0.481878,0.463809,0.000000,-0.208518,-0.194114,0.000000,0.766294,0.007094,0.927493,0.000000,0.000000,0.373841
1.8500,0.555734,0.532411,1.500000,0.479751,0.461828,0.000000,-0.216882,-0.202081,0.000000,0.766365,0.007246,0.927479,0.000000,0.000000,0.373874
1.8600,0.560520,0.537019,1.500000,0.477540,0.459767,0.000000,-0.225221,-0.210026,0.000000,0.766438,0.007403,0.927466,0.000000,0.000000,0.373908
1.8700,0.565284,0.541606,1.500000,0.475247,0.457627,0.000000,-0.233533,-0.217945,0.000000,0.766513,0.007565,0.927452,0.000000,0.000000,0.373943
1.8800,0.570025,0.546171,1.500000,0.472870,0.455408,0.000000,-0.241816,-0.225839,0.000000,0.766590,0.007733,0.927437,0.000000,0.000000,0.373978
1.8900,0.574741,0.550714,1.500000,0.470410,0.453111,0.000000,-0.250070,-0.233704,0.000000,0.766668,0.007906,0.927423,0.000000,0.000000,0.374015
1.9000,0.579433,0.555233,1.500000,0.467868,0.450734,0.000000,-0.258292,-0.241539,0.000000,0.766748,0.008085,0.927408,0.000000,0.000000,0.374052
1.9100,0.584098,0.559728,1.500000,0.465245,0.448280,0.000000,-0.266480,-0.249344,0.000000,0.766830,0.008270,0.927393,0.000000,0.000000,0.374090
1.9200,0.588737,0.564198,1.500000,0.462539,0.445748,0.000000,-0.274634,-0.257115,0.000000,0.766913,0.008462,0.927377,0.000000,0.000000,0.374128
1.9300,0.593349,0.568643,1.500000,0.459752,0.443138,0.000000,-0.282751,-0.264852,0.000000,0.766999,0.008660,0.927361,0.000000,0.000000,0.374168
1.9400,0.597932,0.573061,1.500000,0.456884,0.440451,0.000000,-0.290829,-0.272554,0.000000,0.767087,0.008865,0.927345,0.000000,0.000000,0.374209
1.9500,0.602486,0.577452,1.500000,0.453936,0.437687,0.000000,-0.298867,-0.280217,0.000000,0.767176,0.009078,0.927328,0.000000,0.000000,0.374250
1.9600,0.607011,0.581814,1.500000,0.450907,0.434846,0.000000,-0.306864,-0.287842,0.000000,0.767268,0.009299,0.927311,0.000000,0.000000,0.374293
1.9700,0.611504,0.586148,1.500000,0.447798,0.431930,0.000000,-0.314817,-0.295426,0.000000,0.767362,0.009527,0.927293,0.000000,0.000000,0.374336
1.9800,0.615966,0.590453,1.500000,0.444611,0.428938,0.000000,-0.322726,-0.302968,0.000000,0.767459,0.009764,0.927275,0.000000,0.000000,0.374381
1.9900,0.620396,0.594727,1.500000,0.441344,0.425871,0.000000,-0.330587,-0.310465,0.000000,0.767558,0.010010,0.927256,0.000000,0.000000,0.374427
2.0000,0.624793,0.598970,1.500000,0.437999,0.422729,0.000000,-0.338401,-0.317918,0.000000,0.767659,0.010266,0.927237,0.000000,0.000000,0.374474
2.0100,0.629156,0.603181,1.500000,0.434576,0.419513,0.000000,-0.346164,-0.325323,0.000000,0.767763,0.010531,0.927218,0.000000,0.000000,0.374522
2.0200,0.633484,0.607360,1.500000,0.431076,0.416223,0.000000,-0.353875,-0.332680,0.000000,0.767870,0.010807,0.927198,0.000000,0.000000,0.374572
2.0300,0.637777,0.611505,1.500000,0.427499,0.412859,0.000000,-0.361533,-0.339987,0.000000,0.767979,0.011094,0.927177,0.000000,0.000000,0.374622
2.0400,0.642034,0.615617,1.500000,0.423846,0.409423,0.000000,-0.369136,-0.347242,0.000000,0.768092,0.011392,0.927156,0.000000,0.000000,0.374675
2.0500,0.646254,0.619693,1.500000,0.420116,0.405915,0.000000,-0.376683,-0.354443,0.000000,0.768207,0.011703,0.927135,0.000000,0.000000,0.374728
2.0600,0.650436,0.623735,1.500000,0.416312,0.402334,0.000000,-0.384171,-0.361590,0.000000,0.768326,0.012026,0.927113,0.000000,0.000000,0.374783
2.0700,0.654580,0.627740,1.500000,0.412433,0.398683,0.000000,-0.391599,-0.368680,0.000000,0.768448,0.012363,0.927090,0.000000,0.000000,0.374840
2.0800,0.658684,0.631708,1.500000,0.408480,0.394961,0.000000,-0.398965,-0.375712,0.000000,0.768573,0.012714,0.927066,0.000000,0.000000,0.374898
2.0900,0.662749,0.635639,1.500000,0.404454,0.391169,0.000000,-0.406268,-0.382685,0.000000,0.768702,0.013081,0.927042,0.000000,0.000000,0.374958
2.1000,0.666773,0.639531,1.500000,0.400355,0.387307,0.000000,-0.413506,-0.389596,0.000000,0.768835,0.013463,0.927017,0.000000,0.000000,0.375019
2.1100,0.670756,0.643385,1.500000,0.396184,0.383377,0.000000,-0.420678,-0.396444,0.000000,0.768971,0.013863,0.926991,0.000000,0.000000,0.375082
2.1200,0.674697,0.647199,1.500000,0.391942,0.379379,0.000000,-0.427781,-0.403228,0.000000,0.769112,0.014280,0.926965,0.000000,0.000000,0.375148
2.1300,0.678595,0.650972,1.500000,0.387629,0.375313,0.000000,-0.434814,-0.409946,0.000000,0.769257,0.014717,0.926938,0.000000,0.000000,0.375215
2.1400,0.682449,0.654705,1.500000,0.383246,0.371180,0.000000,-0.441775,-0.416597,0.000000,0.769406,0.015174,0.926910,0.000000,0.000000,0.375284
2.1500,0.686259,0.658396,1.500000,0.378794,0.366981,0.000000,-0.448663,-0.423178,0.000000,0.769560,0.015653,0.926881,0.000000,0.000000,0.375355
2.1600,0.690025,0.662044,1.500000,0.374273,0.362717,0.000000,-0.455476,-0.429688,0.000000,0.769719,0.016154,0.926851,0.000000,0.000000,0.375429
2.1700,0.693745,0.665650,1.500000,0.369684,0.358388,0.000000,-0.462213,-0.436127,0.000000,0.769884,0.016680,0.926820,0.000000,0.000000,0.375505
2.1800,0.697418,0.669212,1.500000,0.365029,0.353994,0.000000,-0.468871,-0.442491,0.000000,0.770053,0.017233,0.926788,0.000000,0.000000,0.375584
2.1900,0.701045,0.672729,1.500000,0.360307,0.349538,0.000000,-0.475449,-0.448780,0.000000,0.770228,0.017813,0.926756,0.000000,0.000000,0.375665
2.2000,0.704624,0.676202,1.500000,0.355520,0.345019,0.000000,-0.481945,-0.454992,0.000000,0.770409,0.018423,0.926722,0.000000,0.000000,0.375749
2.2100,0.708155,0.679630,1.500000,0.350668,0.340438,0.000000,-0.488358,-0.461125,0.000000,0.770597,0.019064,0.926686,0.000000,0.000000,0.375836
2.2200,0.711637,0.683011,1.500000,0.345753,0.335797,0.000000,-0.494686,-0.467178,0.000000,0.770791,0.019740,0.926650,0.000000,0.000000,0.375926
2.2300,0.715070,0.686345,1.500000,0.340775,0.331095,0.000000,-0.500928,-0.473149,0.000000,0.770992,0.020452,0.926612,0.000000,0.000000,0.376019
2.2400,0.718453,0.689632,1.500000,0.335735,0.326334,0.000000,-0.507081,-0.479037,0.000000,0.771200,0.021204,0.926573,0.000000,0.000000,0.376115
2.2500,0.721784,0.692872,1.500000,0.330634,0.321515,0.000000,-0.513144,-0.484840,0.000000,0.771416,0.021998,0.926532,0.000000,0.000000,0.376215
2.2600,0.725065,0.696063,1.500000,0.325472,0.316638,0.000000,-0.519115,-0.490557,0.000000,0.771640,0.022837,0.926490,0.000000,0.000000,0.376319
2.2700,0.728294,0.699204,1.500000,0.320252,0.311704,0.000000,-0.524993,-0.496185,0.000000,0.771873,0.023725,0.926446,0.000000,0.000000,0.376427
2.2800,0.731470,0.702296,1.500000,0.314973,0.306714,0.000000,-0.530777,-0.501724,0.000000,0.772115,0.024666,0.926401,0.000000,0.000000,0.376539
2.2900,0.734593,0.705338,1.500000,0.309637,0.301670,0.000000,-0.536463,-0.507171,0.000000,0.772366,0.025664,0.926353,0.000000,0.000000,0.376655
2.3000,0.737662,0.708330,1.500000,0.304244,0.296571,0.000000,-0.542051,-0.512525,0.000000,0.772628,0.026723,0.926304,0.000000,0.000000,0.376777
2.3100,0.740678,0.711270,1.500000,0.298796,0.291420,0.000000,-0.547540,-0.517785,0.000000,0.772901,0.027850,0.926253,0.000000,0.000000,0.376903
2.3200,0.743638,0.714158,1.500000,0.293293,0.286216,0.000000,-0.552926,-0.522949,0.000000,0.773186,0.029049,0.926199,0.000000,0.000000,0.377035
2.3300,0.746543,0.716994,1.500000,0.287738,0.280961,0.000000,-0.558210,-0.528016,0.000000,0.773482,0.030328,0.926143,0.000000,0.000000,0.377172
2.3400,0.749393,0.719777,1.500000,0.282130,0.275656,0.000000,-0.563388,-0.532983,0.000000,0.773792,0.031693,0.926085,0.000000,0.000000,0.377316
2.3500,0.752186,0.722507,1.500000,0.276470,0.270302,0.000000,-0.568460,-0.537849,0.000000,0.774117,0.033152,0.926023,0.000000,0.000000,0.377466
2.3600,0.754922,0.725183,1.500000,0.270761,0.264899,0.000000,-0.573423,-0.542614,0.000000,0.774456,0.034713,0.925959,0.000000,0.000000,0.377623
2.3700,0.757601,0.727805,1.500000,0.265002,0.259450,0.000000,-0.578276,-0.547274,0.000000,0.774811,0.036388,0.925892,0.000000,0.000000,0.377788
2.3800,0.760222,0.730372,1.500000,0.259196,0.253954,0.000000,-0.583018,-0.551829,0.000000,0.775184,0.038187,0.925822,0.000000,0.000000,0.377960
2.3900,0.762785,0.732884,1.500000,0.253342,0.248413,0.000000,-0.587647,-0.556276,0.000000,0.775575,0.040123,0.925748,0.000000,0.000000,0.378141
2.4000,0.765288,0.735340,1.500000,0.247443,0.242829,0.000000,-0.592160,-0.560615,0.000000,0.775987,0.042210,0.925670,0.000000,0.000000,0.378332
2.4100,0.767733,0.737740,1.500000,0.241499,0.237201,0.000000,-0.596557,-0.564844,0.000000,0.776420,0.044463,0.925588,0.000000,0.000000,0.378532
2.4200,0.770118,0.740084,1.500000,0.235512,0.231532,0.000000,-0.600836,-0.568961,0.000000,0.776877,0.046902,0.925502,0.000000,0.000000,0.378744
2.4300,0.772443,0.742370,1.500000,0.229483,0.225823,0.000000,-0.604995,-0.572964,0.000000,0.777359,0.049547,0.925410,0.000000,0.000000,0.378967
2.4400,0.774708,0.744600,1.500000,0.223413,0.220073,0.000000,-0.609032,-0.576853,0.000000,0.777869,0.052423,0.925314,0.000000,0.000000,0.379203
2.4500,0.776911,0.746772,1.500000,0.217303,0.214286,0.000000,-0.612946,-0.580624,0.000000,0.778408,0.055555,0.925211,0.000000,0.000000,0.379452
2.4600,0.779054,0.748886,1.500000,0.211154,0.208461,0.000000,-0.616735,-0.584278,0.000000,0.778981,0.058978,0.925103,0.000000,0.000000,0.379717
2.4700,0.781134,0.750941,1.500000,0.204969,0.202601,0.000000,-0.620397,-0.587812,0.000000,0.779589,0.062726,0.924987,0.000000,0.000000,0.379998
2.4800,0.783153,0.752937,1.500000,0.198747,0.196706,0.000000,-0.623931,-0.591225,0.000000,0.780236,0.066843,0.924864,0.000000,0.000000,0.380298
2.4900,0.785109,0.754875,1.500000,0.192490,0.190777,0.000000,-0.627335,-0.594515,0.000000,0.780927,0.071378,0.924733,0.000000,0.000000,0.380617
2.5000,0.787003,0.756753,1.500000,0.186201,0.184816,0.000000,-0.630608,-0.597680,0.000000,0.781666,0.076392,0.924592,0.000000,0.000000,0.380959
2.5100,0.788833,0.758571,1.500000,0.179879,0.178824,0.000000,-0.633747,-0.600719,0.000000,0.782457,0.081952,0.924441,0.000000,0.000000,0.381324
2.5200,0.790600,0.760329,1.500000,0.173526,0.172802,0.000000,-0.636751,-0.603631,0.000000,0.783307,0.088142,0.924279,0.000000,0.000000,0.381717
2.5300,0.792304,0.762027,1.500000,0.167144,0.166751,0.000000,-0.639619,-0.606413,0.000000,0.784222,0.095060,0.924104,0.000000,0.000000,0.382140
2.5400,0.793943,0.763664,1.500000,0.160734,0.160674,0.000000,-0.642348,-0.609065,0.000000,0.785211,0.102825,0.923915,0.000000,0.000000,0.382597
2.5500,0.795518,0.765240,1.500000,0.154298,0.154571,0.000000,-0.644938,-0.611584,0.000000,0.786282,0.111581,0.923710,0.000000,0.000000,0.383092
2.5600,0.797029,0.766756,1.500000,0.147836,0.148443,0.000000,-0.647386,-0.613969,0.000000,0.787446,0.121505,0.923487,0.000000,0.000000,0.383629
2.5700,0.798475,0.768209,1.500000,0.141350,0.142292,0.000000,-0.649690,-0.616219,0.000000,0.788717,0.132814,0.923243,0.000000,0.000000,0.384216
2.5800,0.799856,0.769601,1.500000,0.134843,0.136119,0.000000,-0.651850,-0.618332,0.000000,0.790108,0.145777,0.922976,0.000000,0.000000,0.384858
2.5900,0.801172,0.770932,1.500000,0.128314,0.129925,0.000000,-0.653863,-0.620305,0.000000,0.791639,0.160733,0.922681,0.000000,0.000000,0.385564
2.6000,0.802422,0.772200,1.500000,0.121766,0.123713,0.000000,-0.655728,-0.622139,0.000000,0.793331,0.178113,0.922354,0.000000,0.000000,0.386345
2.6100,0.803607,0.773406,1.500000,0.115200,0.117483,0.000000,-0.657443,-0.623831,0.000000,0.795211,0.198471,0.921991,0.000000,0.000000,0.387212
2.6200,0.804726,0.774549,1.500000,0.108617,0.111237,0.000000,-0.659006,-0.625379,0.000000,0.797312,0.222527,0.921583,0.000000,0.000000,0.388180
2.6300,0.805779,0.775630,1.500000,0.102020,0.104976,0.000000,-0.660416,-0.626782,0.000000,0.799677,0.251233,0.921124,0.000000,0.000000,0.389270
2.6400,0.806766,0.776649,1.500000,0.095410,0.098702,0.000000,-0.661672,-0.628039,0.000000,0.802357,0.285870,0.920601,0.000000,0.000000,0.390503
2.6500,0.807687,0.777604,1.500000,0.088787,0.092416,0.000000,-0.662770,-0.629147,0.000000,0.805420,0.328189,0.920002,0.000000,0.000000,0.391913
2.6600,0.808542,0.778497,1.500000,0.082155,0.086119,0.000000,-0.663711,-0.630106,0.000000,0.808954,0.380641,0.919308,0.000000,0.000000,0.393538
2.6700,0.809330,0.779327,1.500000,0.075514,0.079814,0.000000,-0.664491,-0.630913,0.000000,0.813078,0.446735,0.918495,0.000000,0.000000,0.395433
2.6800,0.810052,0.780093,1.500000,0.068865,0.073502,0.000000,-0.665110,-0.631568,0.000000,0.817951,0.531641,0.917529,0.000000,0.000000,0.397670
2.6900,0.810708,0.780797,1.500000,0.062212,0.067183,0.000000,-0.665566,-0.632067,0.000000,0.823799,0.643226,0.916362,0.000000,0.000000,0.400351
2.7000,0.811296,0.781437,1.500000,0.055555,0.060861,0.000000,-0.665856,-0.632411,0.000000,0.830945,0.793939,0.914926,0.000000,0.000000,0.403622
2.7100,0.811819,0.782014,1.500000,0.048895,0.054536,0.000000,-0.665981,-0.632597,0.000000,0.839876,1.004416,0.913114,0.000000,0.000000,0.407704
2.7200,0.812274,0.782528,1.500000,0.042236,0.048209,0.000000,-0.665937,-0.632624,0.000000,0.851350,1.310884,0.910760,0.000000,0.000000,0.412936
2.7300,0.812663,0.782978,1.500000,0.035577,0.041884,0.000000,-0.665723,-0.632490,0.000000,0.866634,1.781695,0.907578,0.000000,0.000000,0.419883
2.7400,0.812986,0.783365,1.500000,0.028922,0.035560,0.000000,-0.665337,-0.632194,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.7500,0.813242,0.783689,1.500000,0.022271,0.029240,0.000000,-0.664779,-0.631733,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.7600,0.813431,0.783950,1.500000,0.015627,0.022926,0.000000,-0.664045,-0.631107,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.7700,0.813554,0.784148,1.500000,0.008991,0.016619,0.000000,-0.663135,-0.630314,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.7800,0.813611,0.784283,1.500000,0.002365,0.010320,0.000000,-0.662046,-0.629352,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.7900,0.813602,0.784354,1.500000,-0.004250,0.004032,0.000000,-0.660778,-0.628220,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.8000,0.813526,0.784363,1.500000,-0.010850,-0.002244,0.000000,-0.659328,-0.626915,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.8100,0.813385,0.784310,1.500000,-0.017436,-0.008505,0.000000,-0.657695,-0.625438,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.8200,0.813178,0.784193,1.500000,-0.024004,-0.014752,0.000000,-0.655878,-0.623785,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.8300,0.812905,0.784015,1.500000,-0.030553,-0.020981,0.000000,-0.653873,-0.621956,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.8400,0.812567,0.783774,1.500000,-0.037080,-0.027190,0.000000,-0.651680,-0.619948,0.000000,0.866634,0.000000,0.907578,0.000000,0.000000,0.419883
2.8500,0.812163,0.783471,1.500000,-0.043586,-0.033379,0.000000,-0.649298,-0.617761,0.000000,3.795146,1.742790,0.320992,0.000000,0.000000,-0.947082
2.8600,0.811695,0.783106,1.500000,-0.050066,-0.039545,0.000000,-0.646724,-0.615392,0.000000,3.810119,1.286230,0.328073,0.000000,0.000000,-0.944652
2.8700,0.811162,0.782680,1.500000,-0.056519,-0.045686,0.000000,-0.643957,-0.612840,0.000000,3.821391,0.987829,0.333392,0.000000,0.000000,-0.942788
2.8800,0.810565,0.782193,1.500000,-0.062944,-0.051801,0.000000,-0.640995,-0.610104,0.000000,3.830182,0.782251,0.337533,0.000000,0.000000,-0.941314
2.8900,0.809903,0.781644,1.500000,-0.069339,-0.057888,0.000000,-0.637836,-0.607181,0.000000,3.837228,0.634682,0.340847,0.000000,0.000000,-0.940119
2.9000,0.809178,0.781035,1.500000,-0.075700,-0.063944,0.000000,-0.634479,-0.604071,0.000000,3.843002,0.525205,0.343560,0.000000,0.000000,-0.939131
2.9100,0.808389,0.780365,1.500000,-0.082027,-0.069968,0.000000,-0.630922,-0.600771,0.000000,3.847819,0.441765,0.345820,0.000000,0.000000,-0.938301
2.9200,0.807538,0.779636,1.500000,-0.088318,-0.075959,0.000000,-0.627164,-0.597281,0.000000,3.851898,0.376721,0.347734,0.000000,0.000000,-0.937593
2.9300,0.806623,0.778846,1.500000,-0.094570,-0.081913,0.000000,-0.623203,-0.593598,0.000000,3.855397,0.325041,0.349373,0.000000,0.000000,-0.936984
2.9400,0.805646,0.777998,1.500000,-0.100781,-0.087830,0.000000,-0.619036,-0.589721,0.000000,3.858432,0.283301,0.350795,0.000000,0.000000,-0.936452
2.9500,0.804608,0.777090,1.500000,-0.106950,-0.093707,0.000000,-0.614664,-0.585649,0.000000,3.861088,0.249108,0.352038,0.000000,0.000000,-0.935986
2.9600,0.803508,0.776124,1.500000,-0.113074,-0.099542,0.000000,-0.610083,-0.581379,0.000000,3.863433,0.220747,0.353135,0.000000,0.000000,-0.935572
2.9700,0.802346,0.775099,1.500000,-0.119151,-0.105334,0.000000,-0.605292,-0.576910,0.000000,3.865519,0.196963,0.354111,0.000000,0.000000,-0.935204
2.9800,0.801125,0.774017,1.500000,-0.125179,-0.111080,0.000000,-0.600289,-0.572241,0.000000,3.867385,0.176823,0.354983,0.000000,0.000000,-0.934873
2.9900,0.799843,0.772878,1.500000,-0.131156,-0.116778,0.000000,-0.595074,-0.567371,0.000000,3.869065,0.159618,0.355768,0.000000,0.000000,-0.934574
3.0000,0.798502,0.771682,1.500000,-0.137080,-0.122427,0.000000,-0.589643,-0.562296,0.000000,3.870585,0.144805,0.356479,0.000000,0.000000,-0.934303
3.0100,0.797102,0.770429,1.500000,-0.142948,-0.128023,0.000000,-0.583996,-0.557017,0.000000,3.871968,0.131960,0.357124,0.000000,0.000000,-0.934057
3.0200,0.795643,0.769121,1.500000,-0.148759,-0.133566,0.000000,-0.578131,-0.551530,0.000000,3.873230,0.120750,0.357714,0.000000,0.000000,-0.933831
3.0300,0.794127,0.767758,1.500000,-0.154510,-0.139053,0.000000,-0.572046,-0.545836,0.000000,3.874387,0.110908,0.358254,0.000000,0.000000,-0.933624
3.0400,0.792553,0.766340,1.500000,-0.160199,-0.144482,0.000000,-0.565740,-0.539932,0.000000,3.875452,0.102220,0.358751,0.000000,0.000000,-0.933433
3.0500,0.790923,0.764869,1.500000,-0.165824,-0.149851,0.000000,-0.559210,-0.533816,0.000000,3.876435,0.094513,0.359210,0.000000,0.000000,-0.933257
3.0600,0.789237,0.763344,1.500000,-0.171383,-0.155158,0.000000,-0.552456,-0.527487,0.000000,3.877345,0.087645,0.359634,0.000000,0.000000,-0.933093
3.0700,0.787495,0.761766,1.500000,-0.176873,-0.160400,0.000000,-0.545475,-0.520944,0.000000,3.878190,0.081497,0.360029,0.000000,0.000000,-0.932941
3.0800,0.785699,0.760136,1.500000,-0.182292,-0.165576,0.000000,-0.538266,-0.514184,0.000000,3.878977,0.075973,0.360396,0.000000,0.000000,-0.932799
3.0900,0.783850,0.758454,1.500000,-0.187637,-0.170683,0.000000,-0.530827,-0.507207,0.000000,3.879711,0.070991,0.360738,0.000000,0.000000,-0.932667
3.1000,0.781947,0.756722,1.500000,-0.192907,-0.175720,0.000000,-0.523157,-0.500010,0.000000,3.880398,0.066482,0.361059,0.000000,0.000000,-0.932543
3.1100,0.779992,0.754940,1.500000,-0.198100,-0.180683,0.000000,-0.515253,-0.492593,0.000000,3.881042,0.062389,0.361359,0.000000,0.000000,-0.932427
